BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Dawlat Zadran,6,0,34,2,5.67,24,5,0,3,0
Hamid Hassan,7,0,53,1,7.57,17,4,0,2,0
Mujeeb Ur Rahman,3,0,19,0,6.33,9,3,0,1,0
Mohammad Nabi,9,0,30,4,3.33,33,0,1,1,0
Gulbadin Naib,4,0,38,0,9.50,6,3,0,2,3
Rashid Khan,7.5,1,17,2,2.17,34,0,0,1,0
