BATSMEN,,R,B,M,4s,6s,SR
Chris Gayle,c Shadab Khan b Mohammad Amir,50,34,51,6,3,147.06
Shai Hope,c Mohammad Hafeez b Mohammad Amir,11,17,21,1,0,64.71
Darren Bravo,c Babar Azam b Mohammad Amir,0,4,10,0,0,0.00
Nicholas Pooran,not out,34,19,35,4,2,178.95
Shimron Hetmyer,not out,7,8,13,0,0,87.50
