BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Wasim Akram,10,0,42,2,4.20,-,-,-,7,4
Aaqib Javed,7,1,36,1,5.14,-,-,-,2,1
Imran Khan,10,0,34,2,3.40,-,-,-,0,0
Iqbal Sikander,8,0,30,1,3.75,-,-,-,0,0
Ijaz Ahmed,7,0,26,0,3.71,-,-,-,0,0
Mushtaq Ahmed,8,1,35,1,4.38,-,-,-,0,0
