BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mitchell Starc,8.5,0,28,2,3.17,38,2,0,2,1
Josh Hazlewood,10,1,41,1,4.10,36,4,0,0,0
Mitchell Johnson,10,0,50,2,5.00,31,2,2,2,0
James Faulkner,9,1,59,3,6.56,23,6,1,1,1
Glenn Maxwell,5,0,18,0,3.60,13,0,0,0,0
Shane Watson,4,0,29,0,7.25,10,1,2,0,0
