BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Richard Collinge,12,2,43,2,3.58,-,-,-,0,0
Sir Richard Hadlee,12,2,66,1,5.50,-,-,-,0,0
Dayle Hadlee,12,1,55,2,4.58,-,-,-,0,0
Brian McKechnie,12,2,38,0,3.17,-,-,-,0,0
Hedley Howarth,12,2,56,0,4.67,-,-,-,0,0
