BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Boyd Rankin,10,0,59,1,5.90,26,6,1,1,0
Trent Johnston,10,0,76,1,7.60,28,8,2,1,0
John Mooney,8,0,36,1,4.50,26,4,0,0,0
George Dockrell,10,0,37,1,3.70,32,2,0,0,0
Paul Stirling,10,0,45,1,4.50,28,3,0,1,0
Alex Cusack,2,0,14,0,7.00,5,2,0,1,0
