BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Dale Steyn,4,1,13,0,3.25,18,2,0,0,0
Morne Morkel,5.2,0,33,3,6.19,21,5,1,2,0
Jacques Kallis,6,1,20,2,3.33,23,2,0,0,0
Johan Botha,8,0,32,1,4.00,28,3,0,1,0
Robin Peterson,8,0,32,3,4.00,35,3,2,0,0
Jean-Paul Duminy,2,0,11,1,5.50,5,1,0,0,0
