BATSMEN,,R,B,M,4s,6s,SR
Chris Gayle,b Pollock,2,21,29,0,0,9.52
Wavell Hinds,c Boucher b Pollock,0,16,20,0,0,0.00
Brian Lara,c Pollock b Ntini,116,134,181,12,2,86.57
Shivnarine Chanderpaul,c Boucher b Klusener,34,60,98,3,0,56.67
Carl Hooper,c Kallis b Ntini,40,40,62,3,0,100.00
Ricardo Powell,not out,40,18,31,5,1,222.22
Ramnaresh Sarwan,not out,32,15,20,2,2,213.33
