BATSMEN,,R,B,M,4s,6s,SR
David Warner,c Rahat Ali b Wahab Riaz,24,23,41,3,0,104.35
Aaron Finch,lbw b Sohail Khan,2,5,11,0,0,40.00
Steven Smith,lbw b Ehsan Adil,65,69,115,7,0,94.20
Michael Clarke,c Sohaib Maqsood b Wahab Riaz,8,11,10,0,0,72.73
Shane Watson,not out,64,66,114,7,1,96.97
Glenn Maxwell,not out,44,29,37,5,2,151.72
