BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Shafiul Islam,8,1,21,4,2.63,34,1,0,2,0
Abdur Razzak,8,0,30,1,3.75,27,2,0,0,0
Naeem Islam,9,1,36,1,4.00,31,3,0,0,0
Shakib Al Hasan,8,0,28,2,3.50,31,3,0,1,0
Mohammad Ashraful,9,0,42,2,4.67,32,3,1,1,0
Rubel Hossain,3,0,12,0,4.00,11,1,0,0,0
