BATSMEN,,R,B,M,4s,6s,SR
Sadagoppan Ramesh,b Vaas,5,4,3,1,0,125.00
Sourav Ganguly,c sub (UDU Chandana) b Wickramasinghe,183,158,210,17,7,115.82
Rahul Dravid,run out (Muralitharan),145,129,179,17,1,112.40
Sachin Tendulkar,b Jayasuriya,2,3,10,0,0,66.67
Ajay Jadeja,c & b Wickramasinghe,5,4,15,0,0,125.00
Robin Singh,c de Silva b Wickramasinghe,0,1,1,0,0,0.00
Mohammad Azharuddin,not out,12,7,8,0,1,171.43
Javagal Srinath,not out,0,0,2,0,0,0.00
