BATSMEN,,R,B,M,4s,6s,SR
Tamim Iqbal,c de Kock b Phehlukwayo,16,29,40,2,0,55.17
Soumya Sarkar,c de Kock b Morris,42,30,58,9,0,140.00
Shakib Al Hasan,b Imran Tahir,75,84,117,8,1,89.29
Mushfiqur Rahim,c van der Dussen b Phehlukwayo,78,80,131,8,0,97.50
Mohammad Mithun,b Imran Tahir,21,21,21,2,1,100.00
Mahmudullah,not out,46,33,48,3,1,139.39
Mosaddek Hossain,c Phehlukwayo b Morris,26,20,32,4,0,130.00
Mehidy Hasan,not out,5,3,4,1,0,166.67
