BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Dominic Cork,10,0,36,2,3.60,-,-,-,1,0
Phil DeFreitas,10,0,55,1,5.50,-,-,-,1,1
Darren Gough,10,0,48,2,4.80,-,-,-,0,0
Peter Martin,10,0,33,3,3.30,-,-,-,3,0
Neil Smith,8,0,40,1,5.00,-,-,-,0,0
Graham Thorpe,2,0,17,0,8.50,-,-,-,0,0
