BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Imran Khan,9,0,57,3,6.33,-,-,-,0,0
Wasim Akram,10,0,45,3,4.50,-,-,-,0,0
Abdul Qadir,10,1,29,0,2.90,-,-,-,0,0
Mudassar Nazar,10,0,47,1,4.70,-,-,-,0,0
Saleem Jaffar,6,0,37,0,6.17,-,-,-,0,0
Saleem Malik,5,0,30,0,6.00,-,-,-,0,0
