BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Glenn McGrath,6,1,29,3,4.83,27,4,1,3,0
Brett Lee,9.1,2,42,5,4.58,36,5,0,1,0
Ian Harvey,6,3,11,1,1.83,31,2,0,0,0
Andy Bichel,5,0,15,1,3.00,21,0,0,1,0
Brad Hogg,4,0,11,0,2.75,14,0,0,0,0
