BATSMEN,,R,B,M,4s,6s,SR
Riaan Walters,c Taibu b Streak,0,1,1,0,0,0.00
Stefan Swanepoel,c Streak b Whittall,23,47,74,2,0,48.94
Jan-Berrie Burger,c A Flower b Streak,26,18,33,3,1,144.44
Danie Keulder,c Ebrahim b Whittall,27,46,53,3,0,58.70
Gavin Murgatroyd,c Wishart b GW Flower,10,26,19,1,0,38.46
Louis Burger,not out,4,10,8,0,0,40.00
Deon Kotze,not out,5,3,3,0,0,166.67
