BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Heath Streak,5,0,35,2,7.00,17,4,1,2,0
Douglas Hondo,6,1,20,0,3.33,24,1,0,1,0
Henry Olonga,3,1,8,0,2.67,13,1,0,0,0
Brian Murphy,1,0,7,0,7.00,3,1,0,0,0
Grant Flower,5.1,1,13,1,2.52,21,1,0,0,0
Guy Whittall,5,0,20,2,4.00,21,1,0,1,0
