BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Lasith Malinga,10,0,59,2,5.90,29,7,0,1,0
Sachithra Senanayake,9,0,59,0,6.56,23,5,1,0,0
Angelo Mathews,7,0,59,1,8.43,15,6,1,2,0
Seekkuge Prasanna,10,0,77,1,7.70,23,9,1,0,0
Thisara Perera,9,0,87,2,9.67,18,9,4,1,0
Tillakaratne Dilshan,5,0,33,1,6.60,10,2,1,0,0
