BATSMEN,,R,B,M,4s,6s,SR
Quinton de Kock,c Ervine b Chatara,7,16,16,1,0,43.75
Hashim Amla,b Panyangara,11,26,36,1,0,42.31
Faf du Plessis,c Taylor b Chigumbura,24,32,60,0,1,75.00
AB de Villiers,c Ervine b Kamungozi,25,36,53,1,1,69.44
David Miller,not out,138,92,133,7,9,150.00
Jean-Paul Duminy,not out,115,100,119,9,3,115.00
