BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mudassar Bukhari,6,2,14,1,2.33,31,3,0,0,0
Adeel Raja,7,0,31,0,4.43,26,3,0,0,0
Ryan ten Doeschate,6,1,30,0,5.00,23,3,0,3,1
Pieter Seelaar,10,1,25,0,2.50,40,1,0,0,0
Peter Borren,5,0,28,1,5.60,12,2,0,0,0
Tom Cooper,7.2,2,33,2,4.50,29,3,1,0,0
