BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Wasim Akram,10,0,37,1,3.70,-,-,-,2,4
Aaqib Javed,10,0,39,0,3.90,-,-,-,3,2
Imran Khan,8,1,36,1,4.50,-,-,-,0,0
Mushtaq Ahmed,10,0,43,2,4.30,-,-,-,2,0
Ijaz Ahmed,8,0,28,1,3.50,-,-,-,3,0
Aamer Sohail,4,0,14,1,3.50,-,-,-,1,0
