BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Eddo Brandes,10,4,21,4,2.10,-,-,-,0,0
Malcolm Jarvis,9.1,0,32,1,3.49,-,-,-,0,0
Ali Shah,10,3,17,2,1.70,-,-,-,0,0
John Traicos,10,4,16,0,1.60,-,-,-,0,0
Iain Butchart,10,1,32,2,3.20,-,-,-,0,0
