BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Phil DeFreitas,8,1,14,1,1.75,-,-,-,0,0
Gladstone Small,9,1,20,1,2.22,-,-,-,0,0
Sir Ian Botham,10,2,23,3,2.30,-,-,-,0,0
Richard Illingworth,9.1,0,33,3,3.60,-,-,-,0,0
Phil Tufnell,10,2,36,2,3.60,-,-,-,0,0
