BATSMEN,,R,B,M,4s,6s,SR
David Boon,c Wright b Snedden,87,96,110,5,2,90.63
Geoff Marsh,c JJ Crowe b Snedden,5,9,16,0,0,55.56
Dean Jones,c Rutherford b Patel,52,48,69,1,3,108.33
Allan Border,c MD Crowe b Chatfield,34,28,34,3,0,121.43
Steve Waugh,not out,13,8,14,1,1,162.50
Tom Moody,not out,0,3,3,0,0,0.00
