BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Gerrie Snyman,10,0,57,0,5.70,29,5,0,3,1
Rudi van Vuuren,10,1,53,2,5.30,38,8,1,1,0
Louis Burger,6,0,49,0,8.17,14,6,0,1,0
Burton van Rooi,6,0,36,0,6.00,16,2,1,1,0
Bjorn Kotze,10,0,64,0,6.40,20,6,0,0,0
Deon Kotze,8,0,50,0,6.25,21,2,2,3,0
