BATSMEN,,R,B,M,4s,6s,SR
Upul Tharanga,c Ryder b Southee,30,31,29,4,1,96.77
Tillakaratne Dilshan,c Ryder b Southee,73,93,142,10,1,78.49
Kumar Sangakkara,c Styris b McKay,54,79,132,7,1,68.35
Mahela Jayawardene,lbw b Vettori,1,3,3,0,0,33.33
Thilan Samaraweera,not out,23,38,77,2,0,60.53
Chamara Silva,b Southee,13,25,29,2,0,52.00
Angelo Mathews,not out,14,18,31,1,1,77.78
