BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kevin Hurdle,10,0,53,1,5.30,40,5,1,1,5
Malachi Jones,7,0,74,1,10.57,20,13,0,7,1
Janeiro Tucker,9,1,67,0,7.44,24,5,4,1,0
David Hemp,2,0,32,0,16.00,2,0,4,0,1
Dwayne Leverock,10,0,96,1,9.60,18,2,8,0,0
Delyone Borden,5,0,30,2,6.00,14,2,1,1,0
Lionel Cann,7,0,54,0,7.71,9,3,0,5,0
