BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Wasim Akram,9.2,0,32,4,3.43,-,-,-,9,3
Aaqib Javed,10,1,34,1,3.40,-,-,-,1,2
Mushtaq Ahmed,10,0,18,2,1.80,-,-,-,2,0
Imran Khan,8,0,22,1,2.75,-,-,-,0,0
Aamer Sohail,10,1,29,1,2.90,-,-,-,0,0
Ijaz Ahmed,1,0,5,0,5.00,-,-,-,0,0
