BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Ravi Ratnayeke,9,0,62,2,6.89,-,-,-,0,0
Vinothen John,10,0,44,0,4.40,-,-,-,0,0
Aravinda de Silva,7,0,33,0,4.71,-,-,-,0,0
Rumesh Ratnayake,10,0,60,1,6.00,-,-,-,0,0
Don Anurasiri,8,0,44,1,5.50,-,-,-,0,0
Arjuna Ranatunga,6,0,40,0,6.67,-,-,-,0,0
