BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Phil DeFreitas,9,2,24,1,2.67,-,-,-,0,0
Gladstone Small,7,0,27,0,3.86,-,-,-,0,0
Derek Pringle,4,0,11,1,2.75,-,-,-,0,0
John Emburey,10,1,26,2,2.60,-,-,-,0,0
Eddie Hemmings,10,1,31,2,3.10,-,-,-,0,0
Graham Gooch,2,0,9,0,4.50,-,-,-,0,0
Bill Athey,1,0,10,0,10.00,-,-,-,0,0
Chris Broad,1,0,6,0,6.00,-,-,-,0,0
Allan Lamb,1,0,3,0,3.00,-,-,-,0,0
