BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Daren Powell,10,2,39,2,3.90,45,6,0,1,2
Dwayne Smith,5,0,24,0,4.80,20,4,0,1,0
Corey Collymore,9,0,43,0,4.78,34,4,1,0,0
Dwayne Bravo,8,0,32,0,4.00,26,2,0,0,0
Chris Gayle,6.2,0,35,0,5.53,15,2,0,1,0
Ramnaresh Sarwan,1,0,5,0,5.00,1,0,0,0,0
