BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Michael Mason,6,2,14,0,2.33,30,2,0,1,0
Shane Bond,8.4,0,31,3,3.58,37,3,0,2,0
James Franklin,3,0,29,0,9.67,8,6,0,0,0
Jacob Oram,8,2,23,3,2.88,32,2,0,0,0
Scott Styris,10,1,35,1,3.50,35,2,0,0,0
Daniel Vettori,9,1,39,3,4.33,28,1,1,0,0
