BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sir Andy Roberts,7,0,14,1,2.00,-,-,-,0,0
Michael Holding,8,2,23,1,2.88,-,-,-,0,0
Winston Davis,10.3,0,51,7,4.86,-,-,-,0,0
Wayne Daniel,3,0,35,0,11.67,-,-,-,0,0
Larry Gomes,2,0,10,0,5.00,-,-,-,0,0
