BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Nathan Bracken,6,1,12,0,2.00,25,0,0,0,0
Shaun Tait,8,0,45,2,5.63,30,6,0,3,0
Glenn McGrath,6,1,14,3,2.33,29,2,0,0,1
Shane Watson,7,1,18,0,2.57,31,2,0,1,0
Brad Hogg,7.1,1,16,1,2.23,30,1,0,0,0
Brad Hodge,6,0,17,1,2.83,23,1,0,0,0
