BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Iain Wardlaw,10,1,60,1,6.00,33,5,2,2,0
Josh Davey,10,0,68,4,6.80,32,7,1,9,0
Alasdair Evans,10,1,46,1,4.60,35,5,0,2,0
Majid Haq,10,0,51,1,5.10,29,0,2,0,1
Richie Berrington,5,0,43,1,8.60,11,5,1,2,0
Matt Machan,2,0,11,0,5.50,2,0,0,0,0
Kyle Coetzer,3,0,19,0,6.33,5,0,1,0,0
