BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Lasith Malinga,7.4,0,38,6,4.96,35,5,0,3,2
Nuwan Kulasekara,9,1,18,1,2.00,41,1,0,0,0
Angelo Mathews,7,0,20,1,2.86,29,2,0,1,0
Ajantha Mendis,9,2,23,0,2.56,41,2,0,0,0
Muttiah Muralitharan,8,0,24,1,3.00,28,0,0,0,0
Chamara Silva,3,0,12,0,4.00,8,0,0,1,0
