BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Geoff Allott,10,3,15,3,1.50,50,1,0,1,0
Dion Nash,10,3,16,1,1.60,47,1,0,0,1
Carl Bulfin,6,0,31,0,5.17,22,4,0,2,1
Chris Cairns,8,0,26,1,3.25,34,0,0,3,1
Nathan Astle,5,1,18,1,3.60,27,0,1,2,0
Chris Harris,3.1,0,7,4,2.21,15,0,0,1,0
