BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Ravichandran Ashwin,10,0,41,2,4.10,32,2,1,1,0
Zaheer Khan,6,0,26,3,4.33,22,3,0,2,0
Harbhajan Singh,9,1,35,1,3.89,36,3,1,1,0
Yusuf Pathan,7,0,28,0,4.00,21,2,0,0,0
Suresh Raina,2,0,12,1,6.00,4,1,0,0,0
Yuvraj Singh,4,0,18,2,4.50,15,1,1,0,0
Munaf Patel,5,0,20,0,4.00,16,1,0,1,0
