BATSMEN,,R,B,M,4s,6s,SR
Sanath Jayasuriya,st Russell b Reeve,82,44,67,13,3,186.36
Romesh Kaluwitharana,b Illingworth,8,3,7,2,0,266.67
Asanka Gurusinha,run out,45,63,124,5,0,71.43
Aravinda de Silva,c Smith b Hick,31,30,38,5,0,103.33
Arjuna Ranatunga,lbw b Gough,25,17,14,5,0,147.06
Hashan Tillakaratne,not out,19,50,65,1,0,38.00
Roshan Mahanama,not out,22,38,55,2,0,57.89
