BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Shane Bond,10,2,43,0,4.30,38,4,0,2,0
Andre Adams,9.4,1,44,4,4.55,37,6,0,1,0
Jacob Oram,10,2,26,2,2.60,44,2,0,0,0
Chris Cairns,1,0,21,0,21.00,2,3,1,1,1
Daniel Vettori,10,0,38,1,3.80,29,1,0,0,0
Nathan Astle,4,0,14,0,3.50,13,1,0,0,0
Scott Styris,5,0,31,1,6.20,15,2,1,1,0
