BATSMEN,,R,B,M,4s,6s,SR
Upul Tharanga,c Chigumbura b Mpofu,133,141,182,17,0,94.33
Tillakaratne Dilshan,c Panyangara b Utseya,144,131,186,16,1,109.92
Thisara Perera,c Chigumbura b Price,3,5,5,0,0,60.00
Mahela Jayawardene,c Chakabva b Mpofu,9,7,7,1,0,128.57
Kumar Sangakkara,not out,11,7,7,1,0,157.14
Angelo Mathews,c Chigumbura b Mpofu,0,1,1,0,0,0.00
Chamara Silva,c Panyangara b Mpofu,4,2,2,1,0,200.00
Thilan Samaraweera,not out,8,7,7,1,0,114.29
