BATSMEN,,R,B,M,4s,6s,SR
Sachin Tendulkar,c Sangakkara b de Silva,97,120,160,7,1,80.83
Virender Sehwag,c de Silva b Muralitharan,66,76,110,5,3,86.84
Sourav Ganguly,b Vaas,48,53,68,2,2,90.57
Mohammad Kaif,b Muralitharan,19,24,34,1,0,79.17
Yuvraj Singh,b Vaas,5,6,7,0,0,83.33
Rahul Dravid,not out,18,12,22,2,0,150.00
Dinesh Mongia,c de Silva b Muralitharan,9,7,9,0,1,128.57
Harbhajan Singh,not out,7,5,7,1,0,140.00
