BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Vince Hogg,6,2,15,0,2.50,-,-,-,0,0
Peter Rawson,12,1,54,0,4.50,-,-,-,0,0
Iain Butchart,10,0,39,1,3.90,-,-,-,0,0
Duncan Fletcher,11,1,42,4,3.82,-,-,-,0,0
John Traicos,12,2,27,0,2.25,-,-,-,0,0
Kevin Curran,9,0,38,1,4.22,-,-,-,0,0
