BATSMEN,,R,B,M,4s,6s,SR
Roshan Mahanama,c Emburey b DeFreitas,14,28,-,1,0,50.00
Ravi Ratnayeke,lbw b Small,7,11,-,1,0,63.64
Asanka Gurusinha,run out,34,63,-,3,0,53.97
Roy Dias,st Downton b Hemmings,80,105,-,6,3,76.19
Duleep Mendis,b DeFreitas,7,26,-,0,0,26.92
Ranjan Madugalle,c sub (PW Jarvis) b Hemmings,22,38,-,0,1,57.89
Aravinda de Silva,not out,23,18,-,2,0,127.78
Ashantha de Mel,c Lamb b Hemmings,0,2,-,0,0,0.00
Sridharan Jeganathan,not out,20,15,-,2,1,133.33
