BATSMEN,,R,B,M,4s,6s,SR
Roy Fredericks,c Marsh b Mallett,58,105,150,5,0,55.24
Sir Gordon Greenidge,lbw b Walker,16,18,23,2,0,88.89
Alvin Kallicharran,c Mallett b Lillee,78,83,106,14,1,93.98
Sir Viv Richards,not out,15,38,44,2,0,39.47
Rohan Kanhai,not out,18,33,27,1,0,54.55
