BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Ashantha de Mel,8,2,30,2,3.75,-,-,-,0,0
Vinothen John,8.2,0,49,1,5.88,-,-,-,0,0
Rumesh Ratnayake,12,0,60,1,5.00,-,-,-,0,0
Somachandra De Silva,9,0,39,1,4.33,-,-,-,0,0
Arjuna Ranatunga,2,0,22,0,11.00,-,-,-,0,0
