BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sir Richard Hadlee,10.1,4,25,5,2.46,-,-,-,0,0
Martin Snedden,10,1,38,1,3.80,-,-,-,0,0
Ewen Chatfield,12,4,24,2,2.00,-,-,-,0,0
Lance Cairns,7,0,35,0,5.00,-,-,-,0,0
Jeremy Coney,12,0,44,2,3.67,-,-,-,0,0
Martin Crowe,5,0,32,0,6.40,-,-,-,0,0
