BATSMEN,,R,B,M,4s,6s,SR
Ajay Jadeja,retired hurt,13,32,28,1,0,40.63
Kris Srikkanth,c Latham b Patel,0,3,5,0,0,0.00
Mohammad Azharuddin,c Greatbatch b Patel,55,98,127,3,1,56.12
Sachin Tendulkar,c Smith b Harris,84,107,122,6,0,78.50
Sanjay Manjrekar,c & b Harris,18,25,37,0,0,72.00
Kapil Dev,c Larsen b Harris,33,16,27,5,0,206.25
Subroto Banerjee,c Greatbatch b Watson,11,9,11,1,0,122.22
Kiran More,not out,2,8,5,0,0,25.00
Javagal Srinath,not out,4,3,3,0,0,133.33
