BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Shaun Pollock,6,2,8,2,1.33,32,0,0,0,3
Makhaya Ntini,7.1,1,24,4,3.35,34,3,0,0,2
Monde Zondeki,5,1,17,1,3.40,21,0,0,4,0
Andrew Hall,6,2,15,2,2.50,32,2,0,3,2
Jacques Kallis,5,0,19,0,3.80,18,1,0,1,1
Robin Peterson,6,0,21,0,3.50,23,1,1,0,0
