BATSMEN,,R,B,M,4s,6s,SR
AB de Villiers,c Chanderpaul b Collymore,146,130,195,12,5,112.31
Graeme Smith,c Ramdin b Collymore,7,22,35,0,0,31.82
Jacques Kallis,b Gayle,81,86,127,6,1,94.19
Herschelle Gibbs,not out,61,40,70,4,3,152.50
Mark Boucher,c & b Bravo,52,23,32,2,5,226.09
Shaun Pollock,not out,0,0,3,0,0,0.00
