BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Chris Woakes,8,0,67,0,8.38,13,9,0,0,0
Jofra Archer,8.5,2,29,3,3.28,37,0,1,1,0
Liam Plunkett,8,0,36,1,4.50,17,1,0,2,0
Mark Wood,8,0,52,2,6.50,16,6,0,0,0
Adil Rashid,10,0,64,1,6.40,22,5,1,2,0
Ben Stokes,6,1,23,3,3.83,20,1,0,1,0
