BATSMEN,,R,B,M,4s,6s,SR
Andy Waller,c Tikolo b MO Odumbe,30,32,57,3,0,93.75
Grant Flower,b Ali,45,112,134,4,0,40.18
Alistair Campbell,c Tikolo b MO Odumbe,6,26,43,1,0,23.08
Guy Whittall,c EO Odumbe b Ali,6,36,43,0,0,16.67
Andy Flower,lbw b Ali,5,8,16,1,0,62.50
Craig Evans,not out,8,18,39,1,0,44.44
Heath Streak,not out,15,27,31,1,0,55.56
