BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mashrafe Mortaza,10,2,39,1,3.90,39,2,1,2,0
Syed Rasel,10,2,48,1,4.80,38,4,1,1,0
Abdur Razzak,10,0,44,1,4.40,31,1,1,0,0
Mohammad Rafique,10,0,46,0,4.60,26,3,0,0,0
Shakib Al Hasan,8,0,38,1,4.75,21,2,1,0,0
Aftab Ahmed,2,0,12,1,6.00,3,1,0,0,0
