BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
James Anderson,10,1,40,1,4.00,40,5,0,2,0
Liam Plunkett,9,0,46,2,5.11,30,5,0,2,0
Monty Panesar,10,1,35,1,3.50,42,3,1,0,0
Ravi Bopara,9,0,43,2,4.78,37,2,2,2,2
Paul Collingwood,9,0,41,0,4.56,28,3,1,0,0
Jamie Dalrymple,3,0,21,0,7.00,10,2,0,1,1
