BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Andy Blignaut,10,1,30,0,3.00,44,2,0,1,0
Heath Streak,10,1,36,1,3.60,44,6,0,0,0
Douglas Hondo,6,1,16,1,2.67,26,1,0,0,0
Brian Murphy,10,3,44,3,4.40,43,3,2,0,1
Dougie Marillier,9,0,49,2,5.44,29,5,1,1,0
Guy Whittall,5,1,19,1,3.80,18,2,0,1,0
