BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Edgar Schiferli,10,2,43,2,4.30,40,5,0,1,0
Roland Lefebvre,8,0,38,2,4.75,27,4,0,3,0
Tim de Leede,7,0,69,2,9.86,13,10,1,0,0
Feiko Kloppenburg,10,0,40,2,4.00,34,4,0,0,0
Jacob-Jan Esmeijer,9,0,60,0,6.67,17,5,1,1,0
Daan van Bunge,3,0,22,0,7.33,4,1,0,1,0
Henk-Jan Mol,3,0,26,0,8.67,4,2,0,1,0
