BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Rodney Hogg,12,0,40,3,3.33,-,-,-,0,0
Dennis Lillee,9,1,23,0,2.56,-,-,-,0,0
Tom Hogan,12,0,33,2,2.75,-,-,-,0,0
Ken MacLeay,9,0,45,0,5.00,-,-,-,0,0
Allan Border,9,1,30,0,3.33,-,-,-,0,0
Trevor Chappell,8.5,0,47,3,5.32,-,-,-,0,0
