BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Chaminda Vaas,6,3,11,1,1.83,31,1,0,0,0
Lasith Malinga,5,2,10,3,2.00,25,1,0,1,0
Farveez Maharoof,7,1,23,4,3.29,33,4,0,0,0
Muttiah Muralitharan,6.4,0,28,2,4.20,30,2,2,2,0
