BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Johanne Samarasekera,9,2,39,1,4.33,-,-,-,2,2
Shahzad Altaf,3,0,22,0,7.33,-,-,-,1,0
Arshad Laeeq,6,0,52,0,8.67,-,-,-,0,0
Shaukat Dukanwala,10,0,64,0,6.40,-,-,-,0,0
Azhar Saeed,7,0,41,0,5.86,-,-,-,0,0
Sultan Zarawani,10,0,69,1,6.90,-,-,-,0,0
Mazhar Hussain,5,0,32,0,6.40,-,-,-,0,1
