BATSMEN,,R,B,M,4s,6s,SR
Sir Gordon Greenidge,not out,105,147,-,5,1,71.43
Desmond Haynes,c Houghton b Rawson,2,5,-,0,0,40.00
Sir Viv Richards,lbw b Rawson,16,13,-,2,0,123.08
Larry Gomes,not out,75,128,-,5,0,58.59
