BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Matt Henry,10,2,34,0,3.40,42,2,1,0,0
Trent Boult,10,0,63,1,6.30,30,7,1,1,0
Lockie Ferguson,10,0,59,3,5.90,32,6,1,3,0
Colin de Grandhomme,10,0,33,1,3.30,36,1,0,0,0
Mitchell Santner,9,0,45,1,5.00,22,2,1,0,0
