BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Peter Rawson,12,3,38,0,3.17,-,-,-,0,0
Iain Butchart,4,0,23,0,5.75,-,-,-,0,0
John Traicos,12,2,24,0,2.00,-,-,-,0,0
Kevin Curran,9,0,44,0,4.89,-,-,-,0,0
Duncan Fletcher,8.1,0,39,0,4.78,-,-,-,0,0
