BATSMEN,,R,B,M,4s,6s,SR
Matthew Hart,b Blain,0,2,2,0,0,0.00
Nathan Astle,c Davies b Blain,11,10,12,1,0,110.00
Craig McMillan,c & b Hamilton,19,27,49,2,0,70.37
Roger Twose,not out,54,49,68,5,1,110.20
Stephen Fleming,b Blain,7,7,7,1,0,100.00
Chris Cairns,not out,20,16,20,1,1,125.00
