BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Bernard Julien,12,0,58,0,4.83,-,-,-,0,0
Sir Andy Roberts,11,1,45,0,4.09,-,-,-,0,0
Keith Boyce,12,0,50,4,4.17,-,-,-,0,0
Vanburn Holder,11.4,1,65,0,5.57,-,-,-,0,0
Sir Clive Lloyd,12,1,38,1,3.17,-,-,-,0,0
